baseline_LMSE,baseline_NCC,baseline_PSNR,baseline_SSIM,baseline_path,dLMSE,dNCC,dPSNR,dSSIM,dataset,input_path,ours_LMSE,ours_NCC,ours_PSNR,ours_SSIM,ours_path,sample,score,target_path
2056.482806948671,0.9691041242299041,21.039012366558627,0.8737218424858214,analysis_outputs/visual_example_search/raw_results/baseline_model/postcard/ea-5-m-27/baseline_model.png,-2001.2737186524419,0.0075777543270606484,5.681749004353755,0.043990281975458956,postcard,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-27/m_input.png,55.20908829622921,0.9766818785569648,26.72076137091238,0.9177121244612804,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-27/best_model.png,ea-5-m-27,8.183117242347574,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-27/t_label.png
6.4600927071662495,0.91298464311833,21.64228209618928,0.7830971598045805,analysis_outputs/visual_example_search/raw_results/baseline_model/wild/1-m/baseline_model.png,-0.6141485508926703,0.05777255827813066,3.9428265209570057,0.010718796288154198,wild,analysis_outputs/visual_example_search/raw_results/best_model/wild/1-m/m_input.png,5.845944156273579,0.9707572013964607,25.585108617146286,0.7938159560927347,analysis_outputs/visual_example_search/raw_results/best_model/wild/1-m/best_model.png,1-m,8.02655937114279,analysis_outputs/visual_example_search/raw_results/best_model/wild/1-m/t_label.png
51.62761021669417,0.9864682839134988,29.83390949498649,0.9373857805768727,analysis_outputs/visual_example_search/raw_results/baseline_model/wild/80-m/baseline_model.png,-10.100968750469129,0.010592402464412842,5.678338539982452,0.02624578624424978,wild,analysis_outputs/visual_example_search/raw_results/best_model/wild/80-m/m_input.png,41.526641466225044,0.9970606863779117,35.51224803496894,0.9636315668211225,analysis_outputs/visual_example_search/raw_results/best_model/wild/80-m/best_model.png,80-m,7.81373423104405,analysis_outputs/visual_example_search/raw_results/best_model/wild/80-m/t_label.png
182.1606370485295,0.9878979775035078,24.450875057638555,0.9552602886275917,analysis_outputs/visual_example_search/raw_results/baseline_model/wild/14-m/baseline_model.png,-77.74401435120832,0.007712069412173284,7.048562398677088,0.0077848671260432045,wild,analysis_outputs/visual_example_search/raw_results/best_model/wild/14-m/m_input.png,104.41662269732119,0.9956100469156811,31.499437456315643,0.9630451557536349,analysis_outputs/visual_example_search/raw_results/best_model/wild/14-m/best_model.png,14-m,7.736944213014442,analysis_outputs/visual_example_search/raw_results/best_model/wild/14-m/t_label.png
3784.8972723144743,0.9678814487891664,24.135260618864123,0.8699003604301329,analysis_outputs/visual_example_search/raw_results/baseline_model/postcard/ba-5-m-19/baseline_model.png,-2165.9480452542657,0.015144972690289249,2.997553037734974,0.04931547826776084,postcard,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-19/m_input.png,1618.9492270602086,0.9830264214794556,27.132813656599097,0.9192158386978937,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-19/best_model.png,ba-5-m-19,7.61069561986291,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-19/t_label.png
3.4825199113095677,0.9681928961384793,22.295994023884088,0.9115315314652608,analysis_outputs/visual_example_search/raw_results/baseline_model/ceilnet_table2/2008_003049/baseline_model.png,-1.4803902018387958,0.014972523511052938,3.2600392708762698,0.03299021726479168,ceilnet_table2,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2008_003049/m_input.png,2.002129709470772,0.9831654196495322,25.556033294760358,0.9445217487300525,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2008_003049/best_model.png,2008_003049,7.285748276354871,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2008_003049/t_label.png
2.9715849856715915,0.9327411737029146,23.05164481421367,0.8555053551758194,analysis_outputs/visual_example_search/raw_results/baseline_model/ceilnet_table2/2008_003772/baseline_model.png,-0.46433304413358245,0.009702242769100367,3.127241940207142,0.03834182519246554,ceilnet_table2,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2008_003772/m_input.png,2.507251941538009,0.942443416472015,26.178886754420812,0.8938471803682849,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2008_003772/best_model.png,2008_003772,7.243515679108195,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2008_003772/t_label.png
2.6383696640995407,0.9571663378136692,22.88259974297975,0.873706688980103,analysis_outputs/visual_example_search/raw_results/baseline_model/ceilnet_table2/2008_002728/baseline_model.png,-0.9900881803825761,0.010472859394196177,2.9202482232774223,0.039360628727898694,ceilnet_table2,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2008_002728/m_input.png,1.6482814837169646,0.9676391972078654,25.802847966257172,0.9130673177080016,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2008_002728/best_model.png,2008_002728,7.219253277478179,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2008_002728/t_label.png
28.180308640773926,0.9963508074077739,27.086576419654573,0.9316241679491579,analysis_outputs/visual_example_search/raw_results/baseline_model/wild/72-m/baseline_model.png,-1.9330423781970758,0.0019612975359684093,3.1817575238575735,0.03381522188614261,wild,analysis_outputs/visual_example_search/raw_results/best_model/wild/72-m/m_input.png,26.24726626257685,0.9983121049437423,30.268333943512147,0.9654393898353005,analysis_outputs/visual_example_search/raw_results/best_model/wild/72-m/best_model.png,72-m,6.954998826838633,analysis_outputs/visual_example_search/raw_results/best_model/wild/72-m/t_label.png
3575.811247779963,0.8613455854138284,19.863093923902085,0.8244639952365799,analysis_outputs/visual_example_search/raw_results/baseline_model/wild/91-m/baseline_model.png,-3320.1285058855706,0.02602892523020872,0.674615713687345,0.03876638933798893,wild,analysis_outputs/visual_example_search/raw_results/best_model/wild/91-m/m_input.png,255.68274189439245,0.8873745106440372,20.53770963758943,0.8632303845745688,analysis_outputs/visual_example_search/raw_results/best_model/wild/91-m/best_model.png,91-m,6.844754768767389,analysis_outputs/visual_example_search/raw_results/best_model/wild/91-m/t_label.png
